Transaction_ID,Date,Description,Amount,Payment_Method,Category
TXN008233,2026-02-24,POS FORTIS HOSPITAL,1923.98,Debit Card,Healthcare
TXN008234,2024-04-21,CASH WITHDRAWAL INDIA,5245.88,Net Banking,Other
TXN008235,2024-02-04,CONFERENCE REGISTRATION,33137.16,Debit Card,Education
TXN008236,2026-04-06,COMMERCIAL VEHICLE FUEL PUNE,3375.68,Net Banking,Fuel
TXN008237,2024-04-05,MUNICIPAL WATER BILL,3051.82,Net Banking,Bills
TXN008238,2026-02-12,Municipal Water Bill,6136.9,Cash,Bills
TXN008239,2024-12-14,GARBAGE COLLECTION FEE PUNE,2577.28,Debit Card,Bills
TXN008240,2026-01-22,JIOSAAVN PRO,4656.12,UPI,Entertainment
TXN008241,2025-02-04,Storage Unit Rent,13516.4,Net Banking,Rent
TXN008242,2024-12-28,HOME CENTRE,21164.8,Net Banking,Shopping
TXN008243,2024-03-31,BIG BAZAAR INDIA,24749.69,Cash,Shopping
TXN008244,2026-05-15,UPI OVEN STORY PIZZA,162.52,Net Banking,Food
TXN008245,2024-03-02,INCOME CREDIT INDIA,179931.31,Net Banking,Income
TXN008246,2025-08-04,BHARAT GAS BOOKING ONLINE,4986.27,Cash,Bills
TXN008247,2025-02-02,CHEQUE DEPOSIT INDIA,409.48,UPI,Other
TXN008248,2025-12-09,MANIPAL HOSPITAL ONLINE,6060.09,Wallet,Healthcare
TXN008249,2026-06-13,PAYROLL CREDIT INDIA,140822.02,Wallet,Income
TXN008250,2026-06-11,POS VIJAY SALES,3365.11,Debit Card,Shopping
TXN008251,2024-05-23,Rapido Auto,3700.01,Credit Card,Travel
TXN008252,2025-04-28,VEDANTU CLASSES INDIA,28463.2,UPI,Education
TXN008253,2025-12-02,HYPERMARKET PURCHASE PUNE,2223.53,Wallet,Shopping
TXN008254,2025-05-27,UPSTOX INVESTMENT ONLINE,92278.04,Credit Card,Investment
TXN008255,2024-04-23,EYE HOSPITAL,9648.87,UPI,Healthcare
TXN008256,2024-09-06,SAGAR RATNA INDIA,302.01,Wallet,Food
TXN008257,2024-08-24,POS WATER BILL,2278.03,UPI,Bills
TXN008258,2024-01-01,STARBUCKS INDIA,820.03,Debit Card,Food
TXN008259,2025-01-12,HP FUEL STATION INDIA,1876.13,UPI,Fuel
TXN008260,2025-05-24,ANNUAL MEMBERSHIP FEE ONLINE,9212.2,Wallet,Other
TXN008261,2025-05-12,STUDIO APARTMENT RENT INDIA,28293.92,Net Banking,Rent
TXN008262,2026-02-23,MISCELLANEOUS PAYMENT #2287,5860.36,Credit Card,Other
TXN008263,2024-06-15,UPI IRCTC TATKAL BOOKING,7236.62,UPI,Travel
TXN008264,2025-01-19,KITCHEN APPLIANCES ONLINE,21910.13,Wallet,Shopping
TXN008265,2025-12-29,BOAT LIFESTYLE #7825,8166.4,Net Banking,Shopping
TXN008266,2025-05-13,CAFE COFFEE DAY PUNE,379.68,Net Banking,Food
TXN008267,2026-02-11,BASKIN ROBBINS INDIA,1451.5,Credit Card,Food
TXN008268,2026-03-12,UNACADEMY SUBSCRIPTION INDIA,70382.54,Debit Card,Education
TXN008269,2026-05-03,HEALTH CHECKUP INDIA,12235.51,Debit Card,Healthcare
TXN008270,2024-11-29,POS INCOME CREDIT,48237.43,Debit Card,Income
TXN008271,2025-08-12,INTERNET BILL ONLINE,9642.23,Cash,Bills
TXN008272,2024-04-25,LOCAL TRAIN TICKET INDIA,3849.73,Credit Card,Travel
TXN008273,2025-10-29,POS UPI RECEIVED,219523.53,Net Banking,Income
TXN008274,2024-11-29,UPI PROJECT PAYMENT,241755.65,Net Banking,Income
TXN008275,2026-03-14,SPOTIFY PREMIUM PUNE,6096.98,Wallet,Bills
TXN008276,2026-01-30,CAB FUEL,3197.17,UPI,Fuel
TXN008277,2026-01-08,AIRTEL XSTREAM FIBER,10548.65,Credit Card,Bills
TXN008278,2025-04-24,STOCK PURCHASE #6123,57641.21,Cash,Investment
TXN008279,2024-05-03,Municipal Charges,4765.11,Credit Card,Other
TXN008280,2025-06-28,FURNITURE PURCHASE INDIA,4032.45,Cash,Shopping
TXN008281,2025-11-29,APARTMENT RENT,20834.72,UPI,Rent
TXN008282,2025-02-24,INCENTIVE CREDIT ONLINE,201982.44,UPI,Income
TXN008283,2024-06-27,POS NORTH INDIAN RESTAURANT,535.61,Debit Card,Food
TXN008284,2024-05-12,UPI TATA POWER EV CHARGING,3194.48,Net Banking,Fuel
TXN008285,2025-12-10,House Cleaning,3310.55,Credit Card,Other
TXN008286,2025-04-25,STAND-UP COMEDY SHOW PUNE,2281.07,Wallet,Entertainment
TXN008287,2026-05-07,POS PROCESSING FEE,3052.88,Net Banking,Other
TXN008288,2024-06-25,HIGHWAY FUEL STOP PUNE,3311.33,Cash,Fuel
TXN008289,2026-05-07,UPI BSNL RECHARGE,7515.33,Debit Card,Bills
TXN008290,2025-06-25,FIXED DEPOSIT #3233,130120.74,Debit Card,Investment
TXN008291,2024-08-12,LPG Cylinder Booking,4613.85,Debit Card,Bills
TXN008292,2026-04-19,McDonald's,723.19,Debit Card,Food
TXN008293,2025-10-22,POS ORTHOPEDIC CONSULTATION,6861.08,Credit Card,Healthcare
TXN008294,2025-06-20,POS CHARGEZONE EV,4070.46,UPI,Fuel
TXN008295,2026-06-06,FESTIVAL BONUS,179307.53,Net Banking,Income
TXN008296,2024-08-04,BOND INVESTMENT PUNE,115804.94,Debit Card,Investment
TXN008297,2024-07-15,SALARY CREDIT INDIA,106100.07,Credit Card,Income
TXN008298,2025-12-22,UPI BMTC BUS TICKET,5199.65,Credit Card,Travel
TXN008299,2026-05-23,GOOGLE PLAY PURCHASE #1414,3636.5,Wallet,Entertainment
TXN008300,2025-09-13,UPI DISNEY+ HOTSTAR,1676.17,Debit Card,Entertainment
TXN008301,2024-04-22,NETFLIX RENEWAL INDIA,3518.82,Credit Card,Entertainment
TXN008302,2024-03-18,POS GAANA PLUS,4368.4,UPI,Entertainment
TXN008303,2025-11-16,UBER AUTO INDIA,1173.37,UPI,Travel
TXN008304,2026-05-23,SPENCER'S RETAIL,4837.09,Credit Card,Shopping
TXN008305,2025-09-25,HEALTH CHECKUP ONLINE,5480.5,UPI,Healthcare
TXN008306,2025-12-22,UPI DIESEL REFILL,972.86,UPI,Fuel
TXN008307,2024-12-06,AMAZON PAY INDIA,4275.44,Credit Card,Shopping
TXN008308,2026-06-30,Processing Fee,7510.88,Net Banking,Other
TXN008309,2025-02-15,INTEREST CREDIT INDIA,85159.63,UPI,Income
TXN008310,2025-05-09,POS COLLEGE TUITION FEE,4667.6,UPI,Education
TXN008311,2026-04-26,INCENTIVE CREDIT #9824,72997.22,Wallet,Income
TXN008312,2026-04-04,UPI ACCOMMODATION RENT,46796.45,Wallet,Rent
TXN008313,2024-04-18,EXPRESSWAY FUEL ONLINE,2677.38,Cash,Fuel
TXN008314,2025-12-24,UPI HIGHWAY FUEL STOP,623.35,Credit Card,Fuel
TXN008315,2026-03-19,POS ORACLE CERTIFICATION,34632.1,UPI,Education
TXN008316,2026-05-16,RECURRING DEPOSIT ONLINE,137795.59,UPI,Investment
TXN008317,2025-02-02,Storage Unit Rent,15555.37,Net Banking,Rent
TXN008318,2025-03-17,VI RECHARGE ONLINE,956.91,Net Banking,Bills
TXN008319,2025-01-18,GAANA PLUS PUNE,1686.24,Wallet,Entertainment
TXN008320,2024-01-13,BUSINESS INCOME PUNE,227655.47,Wallet,Income
TXN008321,2025-04-18,DOMINO'S PIZZA INDIA,430.24,UPI,Food
TXN008322,2024-11-10,XBOX STORE PUNE,2108.04,Debit Card,Entertainment
TXN008323,2025-11-28,TAX SAVING MUTUAL FUND INDIA,46905.55,Wallet,Investment
TXN008324,2025-07-28,BIKE FUEL INDIA,252.88,Wallet,Fuel
TXN008325,2025-02-14,UBER MOTO,7685.8,Credit Card,Travel
TXN008326,2025-03-11,UPI REDBUS TICKET,6560.88,UPI,Travel
TXN008327,2024-01-19,UPI WALLET TRANSFER,1563.85,Credit Card,Other
TXN008328,2024-12-07,BREAKFAST EXPENSE #3367,111.69,Wallet,Food
TXN008329,2024-05-13,VISTARA FLIGHT PUNE,2885.66,Cash,Travel
TXN008330,2025-02-25,UPI HOME REPAIR,1493.84,Credit Card,Other
TXN008331,2025-01-22,HOME CENTRE,14666.63,Cash,Shopping
TXN008332,2024-09-10,THEOBROMA,161.17,Wallet,Food
TXN008333,2026-06-20,TOUR PACKAGE #2065,7938.96,Wallet,Travel
TXN008334,2026-04-07,UPI MONTHLY SALARY,65368.64,Debit Card,Income
TXN008335,2025-01-06,UPI HP GAS BOOKING,2557.04,Debit Card,Bills
TXN008336,2025-06-01,MONTHLY RENT ONLINE,47845.98,Wallet,Rent
TXN008337,2026-03-16,POS DMART,19442.77,UPI,Shopping
TXN008338,2025-03-31,GAS BILL,10894.33,Cash,Bills
TXN008339,2024-08-07,Property Lease,27152.59,Net Banking,Rent
TXN008340,2025-10-26,HACKERRANK PREMIUM PUNE,55821.54,Debit Card,Education
TXN008341,2026-05-09,POS RESORT BOOKING,3636.33,Debit Card,Travel
TXN008342,2024-02-10,IMPS CREDIT INDIA,102503.22,UPI,Income
TXN008343,2026-02-05,COVID TEST INDIA,10020.74,Debit Card,Healthcare
TXN008344,2026-06-18,KFC #2700,1231.92,Wallet,Food
TXN008345,2024-01-19,PASSPORT FEE PUNE,3194.81,Credit Card,Other
TXN008346,2024-10-17,ECG Test,11116.0,Net Banking,Healthcare
TXN008347,2024-09-07,PRESCRIPTION MEDICINES ONLINE,9920.8,UPI,Healthcare
TXN008348,2025-01-23,PROCESSING FEE PUNE,1737.4,Credit Card,Other
TXN008349,2024-06-18,POS TRAVEL AGENCY,6286.95,Debit Card,Travel
TXN008350,2025-02-01,HP FUEL STATION,257.5,Debit Card,Fuel
TXN008351,2026-06-03,AIRTEL XSTREAM FIBER,303.15,Net Banking,Bills
TXN008352,2025-06-03,FESTIVAL BONUS PUNE,15196.23,Cash,Income
TXN008353,2025-05-15,UPI GIFT SHOP,19910.23,UPI,Shopping
TXN008354,2026-05-03,LAUNDRY SERVICE #7995,714.23,Wallet,Other
TXN008355,2025-02-04,SIP INVESTMENT ONLINE,72532.32,Cash,Investment
TXN008356,2026-02-03,POS BEST BUS TICKET,2323.28,Debit Card,Travel
TXN008357,2024-06-10,UPI PHYSIOTHERAPY SESSION,1153.56,Cash,Healthcare
TXN008358,2026-03-09,POS OLA OUTSTATION,5605.66,Wallet,Travel
TXN008359,2025-09-12,NOTEBOOK PURCHASE #4986,64607.2,Debit Card,Education
TXN008360,2025-01-22,MICROSOFT 365 SUBSCRIPTION ONLINE,1950.97,Credit Card,Bills
TXN008361,2025-02-28,UPI DIESEL REFILL,2565.39,Debit Card,Fuel
TXN008362,2024-10-23,Baskin Robbins,478.21,Credit Card,Food
TXN008363,2025-03-26,POS BHARAT PETROLEUM,1221.67,Wallet,Fuel
TXN008364,2024-11-27,PARKING FEE INDIA,7021.37,Debit Card,Travel
TXN008365,2026-06-12,Financial Investment,126410.0,Credit Card,Investment
TXN008366,2026-04-05,HOME REPAIR ONLINE,2557.47,Cash,Other
TXN008367,2025-10-12,Monthly Salary,147803.46,Credit Card,Income
TXN008368,2025-01-13,ONEPLUS STORE PUNE,1441.35,Cash,Shopping
TXN008369,2026-05-15,UPI BHARAT PETROLEUM,4808.34,Debit Card,Fuel
TXN008370,2026-05-27,CNG REFILL INDIA,3396.57,Credit Card,Fuel
TXN008371,2025-07-16,CONCERT TICKET ONLINE,1685.09,Wallet,Entertainment
TXN008372,2025-07-12,HOTEL RESTAURANT ONLINE,632.55,Debit Card,Food
TXN008373,2025-06-04,POS KEM HOSPITAL,13111.36,Credit Card,Healthcare
TXN008374,2026-01-13,ARCADE GAMES #6211,2033.01,Wallet,Entertainment
TXN008375,2024-05-20,POS BANK TRANSFER,4710.15,Credit Card,Other
TXN008376,2025-06-10,Business Income,226929.2,Wallet,Income
TXN008377,2026-03-29,EXCITEL BROADBAND #1889,11714.38,Wallet,Bills
TXN008378,2024-05-29,Taxi Fare,4212.35,UPI,Travel
TXN008379,2024-09-11,UPI FUEL STATION PAYMENT,4135.7,Net Banking,Fuel
TXN008380,2025-03-16,RELIANCE SMART,22174.88,Wallet,Shopping
TXN008381,2026-04-30,CAR FUEL PUNE,1750.15,UPI,Fuel
TXN008382,2024-07-08,OFFICE LEASE PUNE,38673.9,UPI,Rent
TXN008383,2024-01-12,CHAAYOS INDIA,651.74,Cash,Food
TXN008384,2025-05-30,MEDICAL STORE PURCHASE PUNE,16582.24,Credit Card,Shopping
TXN008385,2024-06-20,POS FESTIVAL SHOPPING,182.11,Net Banking,Other
TXN008386,2024-05-18,DIGITAL GOLD PURCHASE ONLINE,103356.07,Credit Card,Investment
TXN008387,2024-06-15,UPI GITHUB PRO SUBSCRIPTION,11771.55,Wallet,Bills
TXN008388,2024-01-23,SMALLCASE INVESTMENT INDIA,1999.46,Wallet,Investment
TXN008389,2026-04-16,UPI BANK CHARGES,3766.62,UPI,Other
TXN008390,2024-10-22,POS PUMA STORE,492.9,Wallet,Shopping
TXN008391,2024-06-16,INTERNET BILL #5369,6273.89,UPI,Bills
TXN008392,2026-01-28,OFFLINE SHOPPING ONLINE,24592.67,Credit Card,Shopping
TXN008393,2025-10-06,ADVANCE RENT ONLINE,35861.64,Debit Card,Rent
TXN008394,2025-11-29,BIRTHDAY GIFT,5061.41,Credit Card,Other
TXN008395,2024-11-21,POS EXPRESSWAY FUEL,3186.79,Debit Card,Fuel
TXN008396,2025-06-12,MANIPAL HOSPITAL #4338,10373.07,Credit Card,Healthcare
TXN008397,2024-08-22,APARTMENT MAINTENANCE,6828.75,UPI,Bills
TXN008398,2024-10-24,Property Lease,15173.61,Net Banking,Rent
TXN008399,2024-03-29,UPI EPIC GAMES STORE,1636.37,Debit Card,Entertainment
TXN008400,2024-09-04,AIRTEL RECHARGE ONLINE,8329.62,UPI,Bills
TXN008401,2024-09-27,UPI PROJECT PAYMENT,14672.54,Debit Card,Income
TXN008402,2025-11-19,UPI RECEIVED PUNE,201016.72,Net Banking,Income
TXN008403,2024-06-17,ZOMATO UPI,339.82,Debit Card,Food
TXN008404,2026-03-10,TORRENT POWER BILL ONLINE,9497.24,Cash,Bills
TXN008405,2025-02-06,ONLINE SHOPPING PUNE,1660.94,Cash,Shopping
TXN008406,2024-08-17,Care Hospital,5330.63,Wallet,Healthcare
TXN008407,2026-02-24,AMAZON PAY INDIA,4754.96,Credit Card,Shopping
TXN008408,2025-03-21,FREELANCE PAYMENT #7892,75962.82,Wallet,Income
TXN008409,2024-06-28,CASH WITHDRAWAL,6003.85,Credit Card,Other
TXN008410,2025-01-12,REDBUS TICKET ONLINE,5628.71,Wallet,Travel
TXN008411,2025-06-24,UPI GOVERNMENT SERVICE FEE,916.88,UPI,Other
TXN008412,2025-05-23,Exam Registration Fee,68017.93,Cash,Education
TXN008413,2024-09-06,CHAI #9673,147.46,Cash,Food
TXN008414,2025-04-04,SIP INVESTMENT ONLINE,5047.17,UPI,Investment
TXN008415,2025-09-13,IMPS CREDIT INDIA,30835.42,Cash,Income
TXN008416,2025-03-05,FOOD COURT ONLINE,524.14,UPI,Food
TXN008417,2025-09-04,LEASE PAYMENT INDIA,18929.2,Wallet,Rent
TXN008418,2024-09-11,INCOME CREDIT,42224.25,Net Banking,Income
TXN008419,2025-02-09,BOOK STORE INDIA,5742.43,Wallet,Shopping
TXN008420,2025-12-08,SCHOLARSHIP CREDIT,44406.2,Net Banking,Income
TXN008421,2025-02-24,HOSTEL RENT ONLINE,41769.98,UPI,Rent
TXN008422,2024-07-02,UPI HP FUEL STATION,4611.51,Cash,Fuel
TXN008423,2024-05-15,POS YATRA FLIGHT BOOKING,1332.57,Debit Card,Travel
TXN008424,2024-02-13,CT SCAN #8542,12861.36,UPI,Healthcare
TXN008425,2026-05-02,UPI LEETCODE PREMIUM,2403.04,Debit Card,Education
TXN008426,2026-06-22,POS ZEE5 SUBSCRIPTION,3964.06,Credit Card,Entertainment
TXN008427,2024-10-16,CLIENT PAYMENT ONLINE,141489.7,Credit Card,Income
TXN008428,2024-04-01,PPF DEPOSIT INDIA,11314.37,Wallet,Investment
TXN008429,2026-04-03,UPI VITAMIN SUPPLEMENTS,1511.93,Debit Card,Healthcare
TXN008430,2025-04-30,EXAM REGISTRATION FEE,41979.68,Net Banking,Education
TXN008431,2025-04-10,ZERODHA INVESTMENT #5164,199095.87,Credit Card,Investment
TXN008432,2025-03-31,POS COLLEGE CANTEEN FEE,19511.75,Wallet,Education
TXN008433,2025-07-19,SWIGGY UPI ONLINE,189.69,Debit Card,Food
TXN008434,2025-08-31,POS STORAGE UNIT RENT,6361.68,UPI,Rent
TXN008435,2024-10-19,UPI PSYCHOLOGIST SESSION,821.78,Cash,Healthcare
TXN008436,2026-03-06,UPI UNIVERSITY FEE,57064.01,Credit Card,Education
TXN008437,2024-10-27,UPI AJIO,11672.79,Credit Card,Shopping
TXN008438,2026-03-10,MONEY TRANSFER,1938.39,Wallet,Other
TXN008439,2025-12-26,AUTO FUEL INDIA,3286.88,Credit Card,Fuel
TXN008440,2026-05-24,ZOMATO FOOD DELIVERY #7413,1391.63,Wallet,Food
TXN008441,2025-07-23,BUS FUEL PUNE,2380.4,Credit Card,Fuel
TXN008442,2026-03-13,GOIBIBO HOTEL #5820,6950.55,UPI,Travel
TXN008443,2024-11-15,UPI FASTAG RECHARGE,4351.99,Debit Card,Fuel
TXN008444,2024-04-26,SEMESTER FEE,71687.2,Wallet,Education
TXN008445,2026-05-12,SUPERMARKET SHOPPING PUNE,14606.57,Wallet,Shopping
TXN008446,2025-05-06,HOSPITAL BILL ONLINE,5414.84,Debit Card,Healthcare
TXN008447,2026-02-06,BAKERY PURCHASE PUNE,1088.87,UPI,Food
TXN008448,2024-11-13,UBER RIDE #2820,111.7,Net Banking,Travel
TXN008449,2024-05-20,UPI WOW! MOMO,999.56,UPI,Food
TXN008450,2026-03-30,POS OLA RIDE,4018.69,Net Banking,Travel
TXN008451,2024-03-28,PROJECT PAYMENT #9818,79510.43,UPI,Income
TXN008452,2024-01-18,UPI UPI RECEIVED,199998.85,Credit Card,Income
TXN008453,2024-03-28,HP Petrol Pump,3143.53,UPI,Fuel
TXN008454,2024-07-14,BIKE FUEL #9049,4179.68,UPI,Fuel
TXN008455,2025-02-24,TOY STORE PUNE,3234.4,Wallet,Shopping
TXN008456,2026-02-04,POS MEDICAL EQUIPMENT,5096.58,Wallet,Healthcare
TXN008457,2026-04-11,PROJECT MATERIALS,38386.09,Debit Card,Education
TXN008458,2024-06-06,DIVIDEND CREDIT PUNE,162563.24,UPI,Income
TXN008459,2024-08-16,POS SWIGGY PUNE,1085.98,Debit Card,Food
TXN008460,2026-06-20,Property Rental,25994.98,Net Banking,Rent
TXN008461,2026-02-19,UPI OFFICE RENT,43043.57,Net Banking,Rent
TXN008462,2026-05-10,BAKERY PURCHASE,1019.72,Wallet,Food
TXN008463,2025-05-07,POS BMTC BUS TICKET,4892.36,Wallet,Travel
TXN008464,2024-12-28,POS RENTAL CAR,3935.41,UPI,Travel
TXN008465,2024-08-25,PERFORMANCE BONUS #6424,35217.07,Cash,Income
TXN008466,2025-09-22,ENT Consultation,9219.02,UPI,Healthcare
TXN008467,2024-05-10,BREAKFAST EXPENSE #7621,284.88,Cash,Food
TXN008468,2025-10-24,POS AMAZON MARKETPLACE,9476.73,Cash,Shopping
TXN008469,2026-02-09,BURGER KING,404.39,Wallet,Food
TXN008470,2025-01-06,CODECHEF SUBSCRIPTION INDIA,54620.41,Net Banking,Education
TXN008471,2026-06-13,POS ANNUAL BONUS,215086.05,Wallet,Income
TXN008472,2026-01-21,HOUSE CLEANING #6962,9258.26,Cash,Other
TXN008473,2024-10-17,FREELANCE PAYMENT,168349.42,Credit Card,Income
TXN008474,2025-09-11,BAKERY PURCHASE #4030,607.81,Debit Card,Food
TXN008475,2026-01-10,MRI SCAN PUNE,3581.73,Wallet,Healthcare
TXN008476,2025-11-26,SARAVANA BHAVAN PUNE,676.27,Credit Card,Food
TXN008477,2025-04-13,ACT FIBERNET,5306.54,UPI,Bills
TXN008478,2024-01-22,PLUMBING CHARGES,9987.63,Credit Card,Other
TXN008479,2024-03-15,PAYROLL CREDIT #1030,243843.21,Cash,Income
TXN008480,2026-01-09,VEHICLE SERVICE PUNE,9310.36,Net Banking,Other
TXN008481,2025-01-11,BMTC BUS TICKET #5930,2525.8,Credit Card,Travel
TXN008482,2026-03-12,POS CAR WASH,2364.48,Debit Card,Other
TXN008483,2025-06-13,MONEY TRANSFER INDIA,4765.98,UPI,Other
TXN008484,2024-12-22,KEM HOSPITAL INDIA,14309.45,Credit Card,Healthcare
TXN008485,2025-07-07,POS ANNUAL BONUS,48289.32,Wallet,Income
TXN008486,2025-09-08,UPI CROMA,12970.8,UPI,Shopping
TXN008487,2025-07-05,PPF DEPOSIT INDIA,131106.43,Credit Card,Investment
TXN008488,2024-07-16,PRIME MEMBERSHIP PUNE,3375.19,Wallet,Entertainment
TXN008489,2026-04-01,PROPERTY RENTAL PUNE,30614.06,Wallet,Rent
TXN008490,2024-08-24,CHEQUE CLEARANCE #1629,1867.74,Debit Card,Other
TXN008491,2024-05-16,SWIGGY MUMBAI PUNE,1233.61,Cash,Food
TXN008492,2026-02-17,OLA RIDE #5859,5692.22,Credit Card,Travel
TXN008493,2025-11-23,POS MEDICAL EQUIPMENT,13221.51,Wallet,Healthcare
TXN008494,2025-11-06,HOUSE RENT INDIA,11253.71,Credit Card,Rent
TXN008495,2024-07-14,GAS BILL PUNE,10733.41,Debit Card,Bills
TXN008496,2025-09-07,TOY STORE,14529.6,UPI,Shopping
TXN008497,2025-03-16,PASSPORT FEE INDIA,3931.39,Wallet,Other
TXN008498,2025-04-04,STUDIO APARTMENT RENT,12167.79,Debit Card,Rent
TXN008499,2026-04-30,UPI LEVI'S STORE,5515.62,Cash,Shopping
TXN008500,2025-11-28,POS MRI SCAN,12276.24,UPI,Healthcare
TXN008501,2024-08-10,PENALTY CHARGES,8969.41,UPI,Other
TXN008502,2026-05-06,RETIREMENT FUND,44017.29,Net Banking,Investment
TXN008503,2024-02-04,POS APARTMENT RENT,26216.2,UPI,Rent
TXN008504,2026-05-18,TEXTBOOK PURCHASE INDIA,11423.79,Debit Card,Education
TXN008505,2025-07-26,HOUSE RENT,29534.45,UPI,Rent
TXN008506,2025-09-24,POS BIG BAZAAR,21097.96,Wallet,Shopping
TXN008507,2025-10-23,MAX HOSPITAL ONLINE,9076.83,UPI,Healthcare
TXN008508,2024-11-17,DOCUMENT CHARGES,4322.97,Wallet,Other
TXN008509,2026-02-09,RETIREMENT FUND INDIA,14442.7,Cash,Investment
TXN008510,2024-06-21,MSEDCL ELECTRICITY BILL INDIA,6380.18,Cash,Bills
TXN008511,2024-09-29,NINTENDO ESHOP #2889,3459.03,UPI,Entertainment
TXN008512,2025-10-07,HP GAS BOOKING INDIA,6896.76,UPI,Bills
TXN008513,2024-04-23,RAPIDO BIKE,2591.6,UPI,Travel
TXN008514,2025-03-25,JIOHOTSTAR SUBSCRIPTION,1345.38,Cash,Entertainment
TXN008515,2024-12-24,ETF INVESTMENT PUNE,90477.27,Debit Card,Investment
TXN008516,2026-02-08,BPCL FUEL STATION #7430,2156.95,Wallet,Fuel
TXN008517,2024-03-15,CAFE EXPENSE INDIA,591.9,Credit Card,Food
TXN008518,2024-05-10,CHARGEZONE EV,1040.51,Wallet,Fuel
TXN008519,2025-03-31,JIO FIBER BILL PUNE,8337.43,UPI,Bills
TXN008520,2026-05-15,DISNEY+ HOTSTAR INDIA,1283.75,Cash,Entertainment
TXN008521,2024-03-19,POS FUEL PURCHASE,3784.88,Cash,Fuel
TXN008522,2024-09-22,Hostel Fee,6378.51,Debit Card,Education
TXN008523,2026-04-06,GARBAGE COLLECTION FEE INDIA,8032.4,Credit Card,Bills
TXN008524,2025-07-08,INDIGO FLIGHT,2037.4,UPI,Travel
TXN008525,2026-02-05,MICROSOFT CERTIFICATION EXAM,23574.36,Debit Card,Education
TXN008526,2026-03-28,BIKE FUEL INDIA,2790.09,Credit Card,Fuel
TXN008527,2026-04-15,DISNEY+ HOTSTAR #6161,428.81,Wallet,Entertainment
TXN008528,2025-02-11,UPI MONTHLY LEASE,15890.98,UPI,Rent
TXN008529,2024-01-29,Capital Investment,125648.0,Credit Card,Investment
TXN008530,2025-03-04,REAL ESTATE INVESTMENT #3800,117564.24,Wallet,Investment
TXN008531,2025-01-30,Mental Health Consultation,11771.57,Debit Card,Healthcare
TXN008532,2026-02-18,PENALTY CHARGES ONLINE,503.39,Credit Card,Other
TXN008533,2025-06-28,POS STARBUCKS,1033.53,Wallet,Food
TXN008534,2025-10-19,FUEL STATION PAYMENT PUNE,3571.11,UPI,Fuel
TXN008535,2025-09-11,GIFT PURCHASE ONLINE,8197.17,UPI,Other
TXN008536,2026-04-23,LIBRARY FEE INDIA,37363.29,Cash,Education
TXN008537,2025-12-14,Adobe Creative Cloud,6219.45,Debit Card,Bills
TXN008538,2024-04-10,CARNIVAL CINEMAS INDIA,3384.64,Wallet,Entertainment
TXN008539,2024-10-03,GOOGLE ONE SUBSCRIPTION #2684,6239.03,Debit Card,Bills
TXN008540,2026-05-08,BSNL RECHARGE INDIA,11811.18,Wallet,Bills
TXN008541,2024-04-19,PROPERTY TAX INDIA,5366.94,Debit Card,Bills
TXN008542,2024-08-01,Zerodha Investment,84470.85,Credit Card,Investment
TXN008543,2025-01-19,UPI POSTAL CHARGES,1491.99,Credit Card,Other
TXN008544,2026-02-19,INTERNSHIP STIPEND PUNE,146742.78,Credit Card,Income
TXN008545,2024-04-07,VEHICLE REFUELING INDIA,4569.03,Debit Card,Fuel
TXN008546,2026-06-02,TATA CLIQ,13825.94,UPI,Shopping
TXN008547,2026-01-02,WiFi Bill,6188.83,Credit Card,Bills
TXN008548,2025-06-07,CAFE COFFEE DAY ONLINE,1483.65,Credit Card,Food
TXN008549,2025-07-26,PORTFOLIO INVESTMENT #4851,103467.73,Net Banking,Investment
TXN008550,2024-08-30,Starbucks,138.53,UPI,Food
TXN008551,2026-01-11,CLINIC CONSULTATION PUNE,6255.82,Credit Card,Healthcare
TXN008552,2024-07-05,Consulting Income,227113.57,Net Banking,Income
TXN008553,2025-02-02,MUTUAL FUND INVESTMENT,67227.27,Net Banking,Investment
TXN008554,2024-12-26,UPI SPICEJET FLIGHT,7269.7,Credit Card,Travel
TXN008555,2024-11-08,POS GAS BILL,7501.34,UPI,Bills
TXN008556,2024-11-25,POS ADIDAS STORE,6788.81,UPI,Shopping
TXN008557,2026-02-21,POS ANNUAL MEMBERSHIP FEE,7981.4,Net Banking,Bills
TXN008558,2025-04-18,LOCAL KIRANA STORE INDIA,15052.14,UPI,Shopping
TXN008559,2024-11-18,DISNEY+ HOTSTAR PUNE,3875.59,Net Banking,Entertainment
TXN008560,2026-03-12,TRUCK FUEL ONLINE,4692.97,Wallet,Fuel
TXN008561,2025-05-12,DOSA IDLI #1290,771.74,Net Banking,Food
TXN008562,2025-04-22,BPCL FUEL STATION,2320.43,UPI,Fuel
TXN008563,2025-06-22,FLIPKART GROCERY PUNE,6661.17,Debit Card,Shopping
TXN008564,2025-06-11,POS EASEMYTRIP BOOKING,3324.16,Net Banking,Travel
TXN008565,2026-02-14,POS MONTHLY RENT,8074.63,Cash,Rent
TXN008566,2025-06-21,PREMIUM PETROL #9816,1350.82,Cash,Fuel
TXN008567,2024-04-23,MYNTRA INDIA,7476.39,UPI,Shopping
TXN008568,2024-01-14,UPI HOTEL RESTAURANT,233.91,UPI,Food
TXN008569,2024-05-28,UPI SWIGGY UPI,1040.13,Net Banking,Food
TXN008570,2024-03-27,POS DMART,24592.51,Cash,Shopping
