Transaction_ID,Date,Description,Amount,Payment_Method,Category,clean_description,merchant,day_of_week
TXN008483,2025-06-13,MONEY TRANSFER INDIA,4765.98,UPI,Other,money transfer india,money,4
TXN008484,2024-12-22,KEM HOSPITAL INDIA,14309.45,Credit Card,Healthcare,kem hospital india,kem,6
TXN008485,2025-07-07,POS ANNUAL BONUS,48289.32,Wallet,Income,pos annual bonus,annual,0
TXN008486,2025-09-08,UPI CROMA,12970.8,UPI,Shopping,upi croma,croma,0
TXN008487,2025-07-05,PPF DEPOSIT INDIA,131106.43,Credit Card,Investment,ppf deposit india,ppf,5
TXN008488,2024-07-16,PRIME MEMBERSHIP PUNE,3375.19,Wallet,Entertainment,prime membership pune,prime,1
TXN008489,2026-04-01,PROPERTY RENTAL PUNE,30614.06,Wallet,Rent,property rental pune,property,2
TXN008490,2024-08-24,CHEQUE CLEARANCE #1629,1867.74,Debit Card,Other,cheque clearance,cheque,5
TXN008491,2024-05-16,SWIGGY MUMBAI PUNE,1233.61,Cash,Food,swiggy mumbai pune,swiggy,3
TXN008492,2026-02-17,OLA RIDE #5859,5692.22,Credit Card,Travel,ola ride,ola,1
TXN008493,2025-11-23,POS MEDICAL EQUIPMENT,13221.51,Wallet,Healthcare,pos medical equipment,medical,6
TXN008494,2025-11-06,HOUSE RENT INDIA,11253.71,Credit Card,Rent,house rent india,house,3
TXN008495,2024-07-14,GAS BILL PUNE,10733.41,Debit Card,Bills,gas bill pune,gas,6
TXN008496,2025-09-07,TOY STORE,14529.6,UPI,Shopping,toy store,toy,6
TXN008497,2025-03-16,PASSPORT FEE INDIA,3931.39,Wallet,Other,passport fee india,passport,6
TXN008498,2025-04-04,STUDIO APARTMENT RENT,12167.79,Debit Card,Rent,studio apartment rent,studio,4
TXN008499,2026-04-30,UPI LEVI'S STORE,5515.62,Cash,Shopping,upi levi s store,levi,3
TXN008500,2025-11-28,POS MRI SCAN,12276.24,UPI,Healthcare,pos mri scan,mri,4
TXN008501,2024-08-10,PENALTY CHARGES,8969.41,UPI,Other,penalty charges,penalty,5
TXN008502,2026-05-06,RETIREMENT FUND,44017.29,Net Banking,Investment,retirement fund,retirement,2
TXN008503,2024-02-04,POS APARTMENT RENT,26216.2,UPI,Rent,pos apartment rent,apartment,6
TXN008504,2026-05-18,TEXTBOOK PURCHASE INDIA,11423.79,Debit Card,Education,textbook purchase india,textbook,0
TXN008505,2025-07-26,HOUSE RENT,29534.45,UPI,Rent,house rent,house,5
TXN008506,2025-09-24,POS BIG BAZAAR,21097.96,Wallet,Shopping,pos big bazaar,big,2
TXN008507,2025-10-23,MAX HOSPITAL ONLINE,9076.83,UPI,Healthcare,max hospital online,max,3
TXN008508,2024-11-17,DOCUMENT CHARGES,4322.97,Wallet,Other,document charges,document,6
TXN008509,2026-02-09,RETIREMENT FUND INDIA,14442.7,Cash,Investment,retirement fund india,retirement,0
TXN008510,2024-06-21,MSEDCL ELECTRICITY BILL INDIA,6380.18,Cash,Bills,msedcl electricity bill india,msedcl,4
TXN008511,2024-09-29,NINTENDO ESHOP #2889,3459.03,UPI,Entertainment,nintendo eshop,nintendo,6
TXN008512,2025-10-07,HP GAS BOOKING INDIA,6896.76,UPI,Bills,hp gas booking india,hp,1
TXN008513,2024-04-23,RAPIDO BIKE,2591.6,UPI,Travel,rapido bike,rapido,1
TXN008514,2025-03-25,JIOHOTSTAR SUBSCRIPTION,1345.38,Cash,Entertainment,jiohotstar subscription,jiohotstar,1
TXN008515,2024-12-24,ETF INVESTMENT PUNE,90477.27,Debit Card,Investment,etf investment pune,etf,1
TXN008516,2026-02-08,BPCL FUEL STATION #7430,2156.95,Wallet,Fuel,bpcl fuel station,bpcl,6
TXN008517,2024-03-15,CAFE EXPENSE INDIA,591.9,Credit Card,Food,cafe expense india,cafe,4
TXN008518,2024-05-10,CHARGEZONE EV,1040.51,Wallet,Fuel,chargezone ev,chargezone,4
TXN008519,2025-03-31,JIO FIBER BILL PUNE,8337.43,UPI,Bills,jio fiber bill pune,jio,0
TXN008520,2026-05-15,DISNEY+ HOTSTAR INDIA,1283.75,Cash,Entertainment,disney hotstar india,disney,4
TXN008521,2024-03-19,POS FUEL PURCHASE,3784.88,Cash,Fuel,pos fuel purchase,fuel,1
TXN008522,2024-09-22,Hostel Fee,6378.51,Debit Card,Education,hostel fee,hostel,6
TXN008523,2026-04-06,GARBAGE COLLECTION FEE INDIA,8032.4,Credit Card,Bills,garbage collection fee india,garbage,0
TXN008524,2025-07-08,INDIGO FLIGHT,2037.4,UPI,Travel,indigo flight,indigo,1
TXN008525,2026-02-05,MICROSOFT CERTIFICATION EXAM,23574.36,Debit Card,Education,microsoft certification exam,microsoft,3
TXN008526,2026-03-28,BIKE FUEL INDIA,2790.09,Credit Card,Fuel,bike fuel india,bike,5
TXN008527,2026-04-15,DISNEY+ HOTSTAR #6161,428.81,Wallet,Entertainment,disney hotstar,disney,2
TXN008528,2025-02-11,UPI MONTHLY LEASE,15890.98,UPI,Rent,upi monthly lease,monthly,1
TXN008529,2024-01-29,Capital Investment,125648.0,Credit Card,Investment,capital investment,capital,0
TXN008530,2025-03-04,REAL ESTATE INVESTMENT #3800,117564.24,Wallet,Investment,real estate investment,real,1
TXN008531,2025-01-30,Mental Health Consultation,11771.57,Debit Card,Healthcare,mental health consultation,mental,3
TXN008532,2026-02-18,PENALTY CHARGES ONLINE,503.39,Credit Card,Other,penalty charges online,penalty,2
TXN008533,2025-06-28,POS STARBUCKS,1033.53,Wallet,Food,pos starbucks,starbucks,5
TXN008534,2025-10-19,FUEL STATION PAYMENT PUNE,3571.11,UPI,Fuel,fuel station payment pune,fuel,6
TXN008535,2025-09-11,GIFT PURCHASE ONLINE,8197.17,UPI,Other,gift purchase online,gift,3
TXN008536,2026-04-23,LIBRARY FEE INDIA,37363.29,Cash,Education,library fee india,library,3
TXN008537,2025-12-14,Adobe Creative Cloud,6219.45,Debit Card,Bills,adobe creative cloud,adobe,6
TXN008538,2024-04-10,CARNIVAL CINEMAS INDIA,3384.64,Wallet,Entertainment,carnival cinemas india,carnival,2
TXN008539,2024-10-03,GOOGLE ONE SUBSCRIPTION #2684,6239.03,Debit Card,Bills,google one subscription,google,3
TXN008540,2026-05-08,BSNL RECHARGE INDIA,11811.18,Wallet,Bills,bsnl recharge india,bsnl,4
TXN008541,2024-04-19,PROPERTY TAX INDIA,5366.94,Debit Card,Bills,property tax india,property,4
TXN008542,2024-08-01,Zerodha Investment,84470.85,Credit Card,Investment,zerodha investment,zerodha,3
TXN008543,2025-01-19,UPI POSTAL CHARGES,1491.99,Credit Card,Other,upi postal charges,postal,6
TXN008544,2026-02-19,INTERNSHIP STIPEND PUNE,146742.78,Credit Card,Income,internship stipend pune,internship,3
TXN008545,2024-04-07,VEHICLE REFUELING INDIA,4569.03,Debit Card,Fuel,vehicle refueling india,vehicle,6
TXN008546,2026-06-02,TATA CLIQ,13825.94,UPI,Shopping,tata cliq,tata,1
TXN008547,2026-01-02,WiFi Bill,6188.83,Credit Card,Bills,wifi bill,wifi,4
TXN008548,2025-06-07,CAFE COFFEE DAY ONLINE,1483.65,Credit Card,Food,cafe coffee day online,cafe,5
TXN008549,2025-07-26,PORTFOLIO INVESTMENT #4851,103467.73,Net Banking,Investment,portfolio investment,portfolio,5
TXN008550,2024-08-30,Starbucks,138.53,UPI,Food,starbucks,starbucks,4
TXN008551,2026-01-11,CLINIC CONSULTATION PUNE,6255.82,Credit Card,Healthcare,clinic consultation pune,clinic,6
TXN008552,2024-07-05,Consulting Income,227113.57,Net Banking,Income,consulting income,consulting,4
TXN008553,2025-02-02,MUTUAL FUND INVESTMENT,67227.27,Net Banking,Investment,mutual fund investment,mutual,6
TXN008554,2024-12-26,UPI SPICEJET FLIGHT,7269.7,Credit Card,Travel,upi spicejet flight,spicejet,3
TXN008555,2024-11-08,POS GAS BILL,7501.34,UPI,Bills,pos gas bill,gas,4
TXN008556,2024-11-25,POS ADIDAS STORE,6788.81,UPI,Shopping,pos adidas store,adidas,0
TXN008557,2026-02-21,POS ANNUAL MEMBERSHIP FEE,7981.4,Net Banking,Bills,pos annual membership fee,annual,5
TXN008558,2025-04-18,LOCAL KIRANA STORE INDIA,15052.14,UPI,Shopping,local kirana store india,local,4
TXN008559,2024-11-18,DISNEY+ HOTSTAR PUNE,3875.59,Net Banking,Entertainment,disney hotstar pune,disney,0
TXN008560,2026-03-12,TRUCK FUEL ONLINE,4692.97,Wallet,Fuel,truck fuel online,truck,3
TXN008561,2025-05-12,DOSA IDLI #1290,771.74,Net Banking,Food,dosa idli,dosa,0
TXN008562,2025-04-22,BPCL FUEL STATION,2320.43,UPI,Fuel,bpcl fuel station,bpcl,1
TXN008563,2025-06-22,FLIPKART GROCERY PUNE,6661.17,Debit Card,Shopping,flipkart grocery pune,flipkart,6
TXN008564,2025-06-11,POS EASEMYTRIP BOOKING,3324.16,Net Banking,Travel,pos easemytrip booking,easemytrip,2
TXN008565,2026-02-14,POS MONTHLY RENT,8074.63,Cash,Rent,pos monthly rent,monthly,5
TXN008566,2025-06-21,PREMIUM PETROL #9816,1350.82,Cash,Fuel,premium petrol,premium,5
TXN008567,2024-04-23,MYNTRA INDIA,7476.39,UPI,Shopping,myntra india,myntra,1
TXN008568,2024-01-14,UPI HOTEL RESTAURANT,233.91,UPI,Food,upi hotel restaurant,hotel,6
TXN008569,2024-05-28,UPI SWIGGY UPI,1040.13,Net Banking,Food,upi swiggy upi,swiggy,1
TXN008570,2024-03-27,POS DMART,24592.51,Cash,Shopping,pos dmart,dmart,2
TXN008571,2024-03-24,SEMINAR FEE PUNE,67039.23,Credit Card,Education,seminar fee pune,seminar,6
TXN008572,2026-01-17,JEWELLERY STORE #6007,23597.59,UPI,Shopping,jewellery store,jewellery,5
TXN008573,2025-10-17,DIVIDEND CREDIT,159066.44,Debit Card,Income,dividend credit,dividend,4
TXN008574,2024-11-28,UPI GOOGLE ADSENSE PAYMENT,207901.63,Cash,Income,upi google adsense payment,google,3
TXN008575,2025-05-02,KEM HOSPITAL PUNE,11806.88,Net Banking,Healthcare,kem hospital pune,kem,4
TXN008576,2024-06-09,FASHION SHOPPING PUNE,13385.79,Credit Card,Shopping,fashion shopping pune,fashion,6
TXN008577,2025-06-10,CAB BOOKING PUNE,4421.44,Net Banking,Travel,cab booking pune,cab,1
TXN008578,2025-04-18,UPI GEEKSFORGEEKS COURSE,88565.6,UPI,Education,upi geeksforgeeks course,geeksforgeeks,4
TXN008579,2025-11-19,VEDANTU CLASSES PUNE,16797.16,Credit Card,Education,vedantu classes pune,vedantu,2
TXN008580,2024-02-20,POS DINNER EXPENSE,117.22,Wallet,Food,pos dinner expense,dinner,1
TXN008581,2026-01-02,CARE HOSPITAL INDIA,1559.96,Net Banking,Healthcare,care hospital india,care,4
TXN008582,2025-04-07,ADOBE CREATIVE CLOUD #1216,9929.0,Wallet,Bills,adobe creative cloud,adobe,0
TXN008583,2024-10-25,HIGHWAY TOLL #4149,3147.87,Cash,Travel,highway toll,highway,4
TXN008584,2025-04-05,COWORKING SPACE RENT PUNE,16941.43,Cash,Rent,coworking space rent pune,coworking,5
TXN008585,2025-03-22,UPI SHELL PETROL PUMP,973.5,Cash,Fuel,upi shell petrol pump,shell,5
TXN008586,2025-09-16,NAMMA METRO,1512.36,Debit Card,Travel,namma metro,namma,1
TXN008587,2026-06-16,APPLE MUSIC PUNE,1635.45,UPI,Entertainment,apple music pune,apple,1
TXN008588,2024-11-03,ELECTRONICS PURCHASE INDIA,19245.48,Credit Card,Shopping,electronics purchase india,electronics,6
TXN008589,2026-02-25,BHARAT GAS BOOKING PUNE,10441.97,Credit Card,Bills,bharat gas booking pune,bharat,2
TXN008590,2024-11-19,Room Rent,11014.87,UPI,Rent,room rent,room,1
TXN008591,2025-01-04,UPI BYJU'S LEARNING,98219.46,Debit Card,Education,upi byju s learning,byju,5
TXN008592,2025-04-07,MAX HOSPITAL PUNE,10008.39,Debit Card,Healthcare,max hospital pune,max,0
TXN008593,2024-10-23,POS FASTAG TOLL RECHARGE,3223.12,UPI,Fuel,pos fastag toll recharge,fastag,2
TXN008594,2025-07-19,UPI NORTH INDIAN RESTAURANT,856.49,Cash,Food,upi north indian restaurant,north,5
TXN008595,2024-09-30,BAKERY PURCHASE ONLINE,926.16,Cash,Food,bakery purchase online,bakery,0
TXN008596,2025-04-27,RTGS TRANSFER ONLINE,9565.37,UPI,Other,rtgs transfer online,transfer,6
TXN008597,2026-06-22,POS MOVIE TICKET,1178.31,UPI,Entertainment,pos movie ticket,movie,0
TXN008598,2025-12-31,EXPRESSWAY FUEL INDIA,841.0,Credit Card,Fuel,expressway fuel india,expressway,2
TXN008599,2025-11-23,POS COMMERCIAL RENT,14808.44,Credit Card,Rent,pos commercial rent,commercial,6
TXN008600,2024-05-29,EV CHARGING STATION #5687,1231.74,Net Banking,Fuel,ev charging station,ev,2
TXN008601,2025-09-07,POS MONTHLY LEASE,20572.64,Credit Card,Rent,pos monthly lease,monthly,6
TXN008602,2025-02-21,UPI RENTAL CAR,5470.77,UPI,Travel,upi rental car,rental,4
TXN008603,2025-03-17,RELIANCE PETROL PUMP INDIA,365.47,Cash,Fuel,reliance petrol pump india,reliance,0
TXN008604,2024-06-17,UPI HP GAS BOOKING,10481.89,Wallet,Bills,upi hp gas booking,hp,0
TXN008605,2024-04-06,UPI TAX REFUND,232668.27,Credit Card,Income,upi tax refund,tax,5
TXN008606,2025-02-19,PUNJABI DHABA ONLINE,698.19,Cash,Food,punjabi dhaba online,punjabi,2
TXN008607,2025-02-10,GROWW INVESTMENT ONLINE,198154.97,Cash,Investment,groww investment online,groww,0
TXN008608,2024-05-15,Fuel Card Payment,4365.2,Wallet,Fuel,fuel card payment,fuel,2
TXN008609,2026-01-30,BIKE FUEL #7538,3262.54,UPI,Fuel,bike fuel,bike,4
TXN008610,2025-08-25,Physics Wallah Course,25662.52,UPI,Education,physics wallah course,physics,0
TXN008611,2025-11-26,Wallet Transfer,988.05,Credit Card,Other,wallet transfer,wallet,2
TXN008612,2024-11-12,STEAM PURCHASE #9469,3521.18,Credit Card,Entertainment,steam purchase,steam,1
TXN008613,2025-08-08,FAASOS,645.22,Wallet,Food,faasos,faasos,4
TXN008614,2024-10-16,Rental Payment,8101.43,Net Banking,Rent,rental payment,rental,2
TXN008615,2024-05-16,Indane Gas,3572.21,Wallet,Bills,indane gas,indane,3
TXN008616,2025-05-05,CLIENT PAYMENT ONLINE,119273.59,Debit Card,Income,client payment online,client,0
TXN008617,2024-05-01,NPS CONTRIBUTION #1913,183457.74,Credit Card,Investment,nps contribution,nps,2
TXN008618,2024-05-14,BGMI UC PURCHASE #4042,3080.78,Cash,Entertainment,bgmi uc purchase,bgmi,1
TXN008619,2025-03-17,OTT SUBSCRIPTION #2794,2964.98,Net Banking,Entertainment,ott subscription,ott,0
TXN008620,2024-12-31,UPI TATA POWER BILL,9451.46,Credit Card,Bills,upi tata power bill,tata,1
TXN008621,2025-05-25,UPI MONTHLY RENT,41476.88,Cash,Rent,upi monthly rent,monthly,6
TXN008622,2024-02-28,Canva Pro Subscription,7946.27,UPI,Bills,canva pro subscription,canva,2
TXN008623,2024-03-18,SOVEREIGN GOLD BOND #6707,163118.94,Net Banking,Investment,sovereign gold bond,sovereign,0
TXN008624,2026-04-19,POS SONY LIV SUBSCRIPTION,4730.27,Debit Card,Entertainment,pos sony liv subscription,sony,6
TXN008625,2024-05-28,HYPERMARKET PURCHASE PUNE,17181.42,Net Banking,Shopping,hypermarket purchase pune,hypermarket,1
TXN008626,2026-01-30,ELECTRONICS PURCHASE INDIA,2620.49,UPI,Shopping,electronics purchase india,electronics,4
TXN008627,2025-01-31,POS COMMERCIAL RENT,28572.42,Net Banking,Rent,pos commercial rent,commercial,4
TXN008628,2024-04-03,ELECTRONICS PURCHASE ONLINE,9365.66,UPI,Shopping,electronics purchase online,electronics,2
TXN008629,2026-01-20,Toy Store,24694.43,Wallet,Shopping,toy store,toy,1
TXN008630,2024-10-21,ORACLE CERTIFICATION INDIA,73443.63,Debit Card,Education,oracle certification india,oracle,0
TXN008631,2024-08-13,UPI VEDANTU CLASSES,82225.96,UPI,Education,upi vedantu classes,vedantu,1
TXN008632,2025-10-05,STOCK PURCHASE PUNE,23199.63,Net Banking,Investment,stock purchase pune,stock,6
TXN008633,2024-09-10,UPI BUSINESS INCOME,91971.61,Credit Card,Income,upi business income,business,1
TXN008634,2025-08-24,Auto Rickshaw Fare,1241.09,Debit Card,Travel,auto rickshaw fare,auto,6
TXN008635,2024-04-06,APARTMENT MAINTENANCE INDIA,11445.3,Credit Card,Bills,apartment maintenance india,apartment,5
TXN008636,2025-05-14,VITAMIN SUPPLEMENTS ONLINE,6789.57,UPI,Healthcare,vitamin supplements online,vitamin,2
TXN008637,2026-06-30,LABORATORY FEE PUNE,78560.34,Debit Card,Education,laboratory fee pune,laboratory,1
TXN008638,2024-06-30,BGMI UC PURCHASE PUNE,2282.06,Credit Card,Entertainment,bgmi uc purchase pune,bgmi,6
TXN008639,2024-01-31,SOCIETY MAINTENANCE RENT,20107.87,UPI,Rent,society maintenance rent,society,2
TXN008640,2025-10-09,CLOTHES PUNE,346.79,Debit Card,Shopping,clothes pune,clothes,3
TXN008641,2025-08-26,CNG REFILL PUNE,4033.76,Credit Card,Fuel,cng refill pune,cng,1
TXN008642,2024-01-31,SERVICE CHARGE INDIA,6670.35,Debit Card,Other,service charge india,service,2
TXN008643,2025-01-29,REAL ESTATE INVESTMENT #7438,77121.3,Net Banking,Investment,real estate investment,real,2
TXN008644,2025-03-14,SUBWAY #4109,327.25,Wallet,Food,subway,subway,4
TXN008645,2024-02-07,Property Lease,35388.47,UPI,Rent,property lease,property,2
TXN008646,2024-01-12,NEFT TRANSFER,7038.12,Cash,Other,neft transfer,transfer,4
TXN008647,2025-11-06,POS IMPS CREDIT,37377.31,Cash,Income,pos imps credit,credit,3
TXN008648,2026-01-11,DMART #1515,6875.59,Wallet,Shopping,dmart,dmart,6
TXN008649,2024-07-28,UPI HOUSE CLEANING,1100.45,Debit Card,Other,upi house cleaning,house,6
TXN008650,2024-08-19,NGO DONATION PUNE,4612.8,Debit Card,Other,ngo donation pune,ngo,0
TXN008651,2025-03-08,POS TATA POWER EV CHARGING,2553.79,Net Banking,Fuel,pos tata power ev charging,tata,5
TXN008652,2025-10-26,BookMyShow Movie,3971.19,Cash,Entertainment,bookmyshow movie,bookmyshow,6
TXN008653,2024-09-08,THEME PARK TICKET ONLINE,3893.9,Debit Card,Entertainment,theme park ticket online,theme,6
TXN008654,2026-06-30,RESIDENTIAL RENT,8342.56,Credit Card,Rent,residential rent,residential,1
TXN008655,2024-02-28,POS STATIONERY PURCHASE,98725.99,UPI,Education,pos stationery purchase,stationery,2
TXN008656,2024-04-22,UPI CHAT,521.08,Debit Card,Food,upi chat,chat,0
TXN008657,2025-07-01,GITHUB PRO SUBSCRIPTION,1403.23,Wallet,Bills,github pro subscription,github,1
TXN008658,2025-01-29,UPI SPICEJET FLIGHT,7790.49,Net Banking,Travel,upi spicejet flight,spicejet,2
TXN008659,2025-11-16,POS UNIVERSITY FEE,35309.74,UPI,Education,pos university fee,university,6
TXN008660,2024-10-02,POS SECURITY DEPOSIT,27403.36,UPI,Rent,pos security deposit,security,2
TXN008661,2025-08-18,Portfolio Investment,17835.37,Net Banking,Investment,portfolio investment,portfolio,0
TXN008662,2025-06-12,DONATION,65.04,Net Banking,Other,donation,donation,3
TXN008663,2026-06-23,HATHWAY BROADBAND,8618.79,Cash,Bills,hathway broadband,hathway,1
TXN008664,2024-08-05,UPI COMMERCIAL RENT,25503.58,Credit Card,Rent,upi commercial rent,commercial,0
TXN008665,2024-02-04,IMPS CREDIT PUNE,219415.97,Net Banking,Income,imps credit pune,credit,6
TXN008666,2024-04-13,Oven Story Pizza,175.46,Credit Card,Food,oven story pizza,oven,5
TXN008667,2024-02-18,BIKE FUEL PUNE,1343.1,Wallet,Fuel,bike fuel pune,bike,6
TXN008668,2026-01-16,UPI BOOK STORE,726.89,Net Banking,Shopping,upi book store,book,4
TXN008669,2024-07-29,PNG GAS BILL PUNE,1565.96,Credit Card,Bills,png gas bill pune,png,0
TXN008670,2024-02-24,UPI BIG BAZAAR,11793.8,Credit Card,Shopping,upi big bazaar,big,5
TXN008671,2025-06-23,LIBRARY FEE ONLINE,89539.99,Credit Card,Education,library fee online,library,0
TXN008672,2024-08-16,POS SERVICE CHARGE,3808.13,Net Banking,Other,pos service charge,service,4
TXN008673,2025-03-28,CHARGEZONE EV #7618,4936.02,Credit Card,Fuel,chargezone ev,chargezone,4
TXN008674,2025-12-04,XBOX STORE INDIA,1368.94,Credit Card,Entertainment,xbox store india,xbox,3
TXN008675,2025-08-30,UPI REFUND RECEIVED,108485.81,UPI,Income,upi refund received,refund,5
TXN008676,2024-11-08,TRADING ACCOUNT FUNDING #5338,99106.3,Cash,Investment,trading account funding,trading,4
TXN008677,2025-10-13,AMBULANCE SERVICE PUNE,11427.84,Debit Card,Healthcare,ambulance service pune,ambulance,0
TXN008678,2026-03-03,Uber Intercity,1685.46,Debit Card,Travel,uber intercity,uber,1
TXN008679,2024-06-17,ORTHOPEDIC CONSULTATION INDIA,1933.02,UPI,Healthcare,orthopedic consultation india,orthopedic,0
TXN008680,2024-05-31,CAFE COFFEE DAY PUNE,347.9,Credit Card,Food,cafe coffee day pune,cafe,4
TXN008681,2026-06-15,Bank Charges,8762.25,Credit Card,Other,bank charges,bank,0
TXN008682,2026-06-23,ELSS INVESTMENT #7826,197481.95,UPI,Investment,elss investment,elss,1
TXN008683,2025-06-23,PETROL BUNK INDIA,2674.2,Net Banking,Fuel,petrol bunk india,petrol,0
TXN008684,2024-05-04,UPI PATHOLOGY LAB,270.11,Net Banking,Healthcare,upi pathology lab,pathology,5
TXN008685,2025-02-21,COURIER CHARGES #2652,5552.36,Cash,Other,courier charges,courier,4
TXN008686,2025-05-29,UPI COLLEGE TUITION FEE,31485.13,Wallet,Education,upi college tuition fee,college,3
TXN008687,2025-08-30,NETFLIX SUBSCRIPTION INDIA,229.31,Credit Card,Entertainment,netflix subscription india,netflix,5
TXN008688,2024-08-05,Uber Moto,3592.08,Net Banking,Travel,uber moto,uber,0
TXN008689,2026-05-31,SOUTH INDIAN RESTAURANT ONLINE,1280.11,Wallet,Food,south indian restaurant online,south,6
TXN008690,2025-01-06,SpiceJet Flight,649.6,Debit Card,Travel,spicejet flight,spicejet,0
TXN008691,2025-07-11,VEHICLE REFUELING,338.18,Cash,Fuel,vehicle refueling,vehicle,4
TXN008692,2024-05-14,POS ETHEREUM INVESTMENT,50613.36,Cash,Investment,pos ethereum investment,ethereum,1
TXN008693,2026-04-17,GOOGLE ADSENSE PAYMENT INDIA,92576.93,Wallet,Income,google adsense payment india,google,4
TXN008694,2025-04-24,INTERNET BILL #8631,6317.93,Debit Card,Bills,internet bill,internet,3
TXN008695,2026-01-21,PLAYSTATION STORE ONLINE,1543.54,Wallet,Entertainment,playstation store online,playstation,2
TXN008696,2024-06-04,TATA CLIQ #7356,4950.69,UPI,Shopping,tata cliq,tata,1
TXN008697,2024-10-16,SAMSUNG STORE,10571.4,UPI,Shopping,samsung store,samsung,2
TXN008698,2026-02-06,PARKING SPACE RENT ONLINE,18232.5,Debit Card,Rent,parking space rent online,parking,4
TXN008699,2024-07-05,COMMERCIAL VEHICLE FUEL ONLINE,2975.92,Debit Card,Fuel,commercial vehicle fuel online,commercial,4
TXN008700,2024-06-29,UPI BUSINESS INCOME,179755.71,Net Banking,Income,upi business income,business,5
TXN008701,2026-02-11,Baby Care,8564.57,Wallet,Other,baby care,baby,2
TXN008702,2026-04-17,POS SCOOTER FUEL,4086.68,UPI,Fuel,pos scooter fuel,scooter,4
TXN008703,2024-12-28,Investment Deposit,189199.08,Wallet,Investment,investment deposit,investment,5
TXN008704,2024-12-27,UPI GENERAL EXPENSE,990.08,UPI,Other,upi general expense,general,4
TXN008705,2025-12-20,ELSS INVESTMENT ONLINE,110371.29,Credit Card,Investment,elss investment online,elss,5
TXN008706,2026-05-23,UPI SALARY CREDIT,18024.19,Credit Card,Income,upi salary credit,salary,5
TXN008707,2024-08-24,UPI VALORANT POINTS,308.41,Wallet,Entertainment,upi valorant points,valorant,5
